datetime,aqi_us_lag1,aqi_us_lag12,aqi_us_lag24,pm2_5,log_pm10,scaled_humidity_%,scaled_temp_C_scaled_log_windspeed_kph,log_so2,day_of_week,scaled_temp_C,scaled_temp_C_scaled_o3,log_no2,aqi_us
2025-06-10 23:00:00,70.0,67.0,71.0,19.3,3.772760938,0.347965739,-0.183151223,2.140066163,1,-0.307096744,0.177146397,2.041220329,70
2025-06-11 00:00:00,70.0,67.0,70.0,18.6,3.718438256,0.157246383,-0.21262532,2.163323026,2,-0.307096744,0.167513938,2.028148247,70
2025-06-11 01:00:00,70.0,67.0,70.0,18.8,3.735285827,0.157246383,-0.163624546,2.282382386,2,-0.307096744,0.148249019,2.066862759,70
2025-06-11 02:00:00,70.0,67.0,70.0,20.3,3.869115504,0.704162182,-0.1190856,2.424802726,2,-0.559109064,0.21729499,2.116255515,70
2025-06-11 03:00:00,70.0,68.0,69.0,20.1,3.927896355,0.622265047,-0.430733299,2.517696473,2,-0.622112145,0.144214343,2.104134154,70
2025-06-11 04:00:00,70.0,68.0,69.0,20.5,3.953164949,0.622265047,-0.33146824,2.549445171,2,-0.622112145,-0.011892032,1.945910149,70
2025-06-11 05:00:00,70.0,68.0,68.0,21.0,3.956996371,0.704162182,-0.154882209,2.549445171,2,-0.559109064,-0.168521857,1.686398954,70
2025-06-11 06:00:00,70.0,68.0,68.0,21.1,3.947390149,0.622265047,-0.33146824,2.533696814,2,-0.622112145,-0.324104784,1.410986974,70
2025-06-11 07:00:00,70.0,69.0,68.0,20.9,3.916015027,0.622265047,0.048851965,2.493205453,2,-0.622112145,-0.34361808,1.280933845,70
2025-06-11 08:00:00,70.0,69.0,68.0,20.7,3.906004933,0.561683605,-0.169003724,2.442347035,2,-0.244093664,-0.127166661,1.252762968,70
2025-06-11 09:00:00,70.0,69.0,67.0,20.6,3.914021008,0.387792427,-0.339663276,2.406945108,2,-0.307096744,-0.131092303,1.335001067,70
2025-06-11 10:00:00,70.0,70.0,67.0,20.6,3.899950424,0.168465168,0.007740513,2.424802726,2,0.007918656,0.002386773,1.481604541,70
2025-06-11 11:00:00,70.0,70.0,67.0,20.4,3.887730313,0.224559097,0.073451076,2.459588842,2,0.070921736,0.012478438,1.686398954,70
2025-06-11 12:00:00,70.0,70.0,67.0,25.1,4.138361448,-0.243264264,0.475143632,2.587764035,2,0.322934057,0.026431502,1.916922612,70
2025-06-11 13:00:00,70.0,70.0,67.0,25.0,4.082609306,-0.243264264,0.440802045,2.602689685,2,0.322934057,-0.044473008,2.197224577,70
2025-06-11 14:00:00,70.0,70.0,67.0,24.6,4.007333185,-0.416594502,0.855337552,2.617395833,2,0.700952537,-0.316394201,2.493205453,70
2025-06-11 15:00:00,70.0,70.0,68.0,24.3,3.90197267,-0.609557615,0.938636281,2.610069793,2,0.637949457,-0.448036455,2.660259537,70
2025-06-11 16:00:00,70.0,70.0,68.0,24.2,3.824284091,-0.609557615,0.782615873,2.564949357,2,0.637949457,-0.508066615,2.714694744,70
2025-06-11 17:00:00,70.0,70.0,68.0,23.5,3.790984677,-0.253361171,0.647782649,2.493205453,2,0.574946377,-0.4578906,2.708050201,70
2025-06-11 18:00:00,70.0,70.0,68.0,23.1,3.772760938,-0.243264264,0.35718008,2.424802726,2,0.322934057,-0.25718654,2.653241965,70
2025-06-11 19:00:00,70.0,70.0,69.0,20.8,3.671224519,0.168465168,0.008758402,2.351375257,2,0.007918656,-0.006058085,2.517696473,70
2025-06-11 20:00:00,70.0,70.0,69.0,19.4,3.608211551,0.494370891,-0.181320259,2.282382386,2,-0.244093664,0.171428722,2.302585093,70
2025-06-11 21:00:00,70.0,70.0,69.0,18.2,3.540959324,0.631240076,-0.300188098,2.219203484,2,-0.307096744,0.196411316,2.091864062,70
2025-06-11 22:00:00,70.0,70.0,70.0,17.1,3.471966453,0.387792427,-0.100984416,2.163323026,2,-0.307096744,0.196411316,1.974081026,70
2025-06-11 23:00:00,70.0,70.0,70.0,16.2,3.424262655,0.560000787,-0.048525459,2.104134154,2,-0.307096744,0.196411316,1.902107526,70
2025-06-12 00:00:00,70.0,70.0,70.0,15.8,3.363841595,0.387792427,-0.041638842,2.116255515,3,-0.307096744,0.196411316,1.902107526,69
2025-06-12 01:00:00,69.0,70.0,70.0,15.8,3.387774361,0.387792427,-0.041638842,2.2300144,3,-0.307096744,0.186778856,2.014903021,69
2025-06-12 02:00:00,69.0,70.0,70.0,16.8,3.496507561,0.622265047,-0.204572769,2.370243741,3,-0.622112145,0.35886061,2.151762203,69
2025-06-12 03:00:00,69.0,70.0,70.0,18.1,3.666122467,0.879736177,-0.084351363,2.48490665,3,-0.622112145,0.280807422,2.186051277,68
2025-06-12 04:00:00,68.0,70.0,70.0,18.9,3.737669618,0.879736177,-0.430733299,2.58021683,3,-0.622112145,0.085674453,2.066862759,68
2025-06-12 05:00:00,68.0,70.0,70.0,20.1,3.786459782,0.879736177,0.048851965,2.660259537,3,-0.622112145,-0.167998408,1.808288771,68
2025-06-12 06:00:00,68.0,70.0,70.0,21.0,3.848017675,0.879736177,-0.608116708,2.701361213,3,-0.622112145,-0.34361808,1.568615918,68
2025-06-12 07:00:00,68.0,70.0,70.0,21.4,3.891820298,0.631240076,-0.163624546,2.681021529,3,-0.307096744,-0.198519519,1.435084525,68
2025-06-12 08:00:00,68.0,70.0,70.0,21.5,3.935739532,0.643019801,-0.090153298,2.63188884,3,-0.244093664,-0.157791828,1.410986974,68
2025-06-12 09:00:00,68.0,70.0,70.0,21.0,3.908014984,-0.037399548,0.172062842,2.58021683,3,0.322934057,0.188498955,1.458615023,68
2025-06-12 10:00:00,68.0,70.0,70.0,20.3,3.881563798,-0.425008591,0.782615873,2.557227311,3,0.637949457,0.272325465,1.609437912,68
2025-06-12 11:00:00,68.0,70.0,70.0,19.2,3.817712326,-0.35601306,0.940726921,2.533696814,3,0.889961778,0.184500473,1.808288771,68
2025-06-12 12:00:00,68.0,69.0,70.0,15.9,3.63758616,-1.062235615,2.329114227,2.624668592,3,1.582995659,0.030259874,2.104134154,68
2025-06-12 13:00:00,68.0,69.0,70.0,15.0,3.511545439,-1.195178225,2.590767802,2.610069793,3,1.898011059,-0.499519057,2.351375257,67
2025-06-12 14:00:00,67.0,69.0,70.0,13.8,3.33220451,-0.540562083,1.239454956,2.58021683,3,1.267980258,-0.810968125,2.610069793,66
2025-06-12 15:00:00,66.0,68.0,70.0,13.4,3.230804396,-0.755401828,1.730781499,2.557227311,3,1.267980258,-1.168913682,2.772588722,65
2025-06-12 16:00:00,65.0,68.0,70.0,13.5,3.169685581,-0.755401828,1.730781499,2.533696814,3,1.267980258,-1.288228867,2.839078464,64
2025-06-12 17:00:00,64.0,68.0,70.0,14.1,3.202746443,-0.338063003,0.830443751,2.501435952,3,0.952964858,-0.998073819,2.856470206,63
2025-06-12 18:00:00,63.0,68.0,70.0,14.1,3.18221184,-0.425008591,0.705601757,2.468099531,3,0.637949457,-0.648136989,2.827313622,63
2025-06-12 19:00:00,63.0,68.0,70.0,14.2,3.194583132,-0.243264264,0.35718008,2.406945108,3,0.322934057,-0.317961834,2.721295428,62
2025-06-12 20:00:00,62.0,68.0,70.0,13.8,3.198673118,0.353575131,-0.038138937,2.332143895,3,-0.055084424,0.050780709,2.549445171,61
2025-06-12 21:00:00,61.0,68.0,70.0,13.3,3.202746443,0.157246383,-0.339663276,2.272125886,3,-0.307096744,0.263838531,2.379546134,61
2025-06-12 22:00:00,61.0,68.0,70.0,12.9,3.214867803,0.631240076,0.097830746,2.219203484,3,-0.307096744,0.263838531,2.261763098,60
2025-06-12 23:00:00,60.0,68.0,70.0,12.7,3.226843995,0.781571803,-0.013286793,2.197224577,3,-0.307096744,0.263838531,2.186051277,60
2025-06-13 00:00:00,60.0,68.0,69.0,14.1,3.335769576,0.631240076,0.024115072,2.116255515,4,-0.307096744,0.273470991,2.272125886,60
2025-06-13 01:00:00,60.0,67.0,69.0,15.0,3.401197382,0.879736177,0.048851965,2.32238772,4,-0.622112145,0.514966986,2.332143895,59
2025-06-13 02:00:00,59.0,66.0,69.0,17.1,3.663561646,0.997533426,-0.050299721,2.549445171,4,-0.559109064,0.375129155,2.397895273,59
2025-06-13 03:00:00,59.0,65.0,68.0,18.3,3.935739532,0.879736177,0.048851965,2.708050201,4,-0.622112145,0.280807422,2.397895273,59
2025-06-13 04:00:00,59.0,64.0,68.0,20.1,4.063885355,0.879736177,0.048851965,2.803360381,4,-0.622112145,0.007621265,2.272125886,59
2025-06-13 05:00:00,59.0,63.0,68.0,22.2,4.146304301,0.997533426,0.154587497,2.87356464,4,-0.559109064,-0.291281763,2.054123734,60
2025-06-13 06:00:00,60.0,63.0,68.0,24.6,4.237000863,0.879736177,-0.204572769,2.912350665,4,-0.622112145,-0.597290941,1.840549633,60
2025-06-13 07:00:00,60.0,62.0,68.0,26.6,4.351567427,0.631240076,-0.100984416,2.923161581,4,-0.307096744,-0.391168706,1.722766598,60
2025-06-13 08:00:00,60.0,61.0,68.0,28.5,4.48638665,0.503906859,0.042297429,2.917770732,4,0.070921736,0.103684812,1.667706821,61
2025-06-13 09:00:00,61.0,61.0,68.0,29.1,4.540098189,0.408547181,0.106192292,2.884800713,4,0.322934057,0.472116996,1.722766598,61
2025-06-13 10:00:00,61.0,60.0,68.0,28.3,4.514150788,-0.411546049,0.313368999,2.821378886,4,0.952964858,1.124179437,1.85629799,62
2025-06-13 11:00:00,62.0,60.0,68.0,26.2,4.418840608,-0.429496106,0.214455699,2.727852828,4,1.267980258,0.899216201,2.054123734,63
2025-06-13 12:00:00,63.0,60.0,68.0,24.7,4.342505877,-1.047090255,1.011281311,2.821378886,4,1.898011059,0.869749226,2.360854001,63
2025-06-13 13:00:00,63.0,59.0,67.0,22.3,4.213607983,-1.320267685,0.727722414,2.701361213,4,2.21302646,0.042303275,2.602689685,64
2025-06-13 14:00:00,64.0,59.0,66.0,20.1,4.001863709,-1.152546839,0.221764895,2.501435952,4,2.46503878,-1.499257588,2.862200881,65
2025-06-13 15:00:00,65.0,59.0,65.0,18.8,3.839452313,-1.032505833,3.256099525,2.341805806,4,2.21302646,-2.317780926,3.020424886,65
2025-06-13 16:00:00,65.0,59.0,64.0,19.0,3.786459782,-0.398083506,1.239454956,2.332143895,4,1.267980258,-1.487087509,3.077312261,66
2025-06-13 17:00:00,66.0,60.0,63.0,20.1,3.906004933,0.006914655,1.026900279,2.388762789,4,0.889961778,-1.015832634,3.086486637,66
2025-06-13 18:00:00,66.0,60.0,63.0,21.9,4.039536326,0.179683954,0.440802045,2.424802726,4,0.322934057,-0.348349482,3.058707073,67
2025-06-13 19:00:00,67.0,60.0,62.0,22.9,4.112511866,0.408547181,0.223590639,2.388762789,4,0.322934057,-0.338220266,2.975529566,67
2025-06-13 20:00:00,67.0,61.0,61.0,22.6,4.178992036,0.569536755,0.005882221,2.332143895,4,0.007918656,-0.007796732,2.844909384,68
2025-06-13 21:00:00,68.0,61.0,61.0,21.8,4.182050143,0.631240076,-0.21262532,2.272125886,4,-0.307096744,0.28310345,2.694627181,69
2025-06-13 22:00:00,69.0,62.0,60.0,21.0,4.171305603,0.398450274,-0.004685371,2.197224577,4,0.007918656,-0.00680322,2.533696814,70
2025-06-13 23:00:00,70.0,63.0,60.0,20.5,4.163559631,0.718185664,0.015230236,2.128231706,4,-0.055084424,0.045597341,2.341805806,70
2025-06-14 00:00:00,70.0,63.0,60.0,20.3,4.210645018,0.887589327,-0.100984416,2.128231706,5,-0.307096744,0.215676234,2.140066163,71
2025-06-14 01:00:00,71.0,64.0,59.0,20.5,4.168214411,0.887589327,-0.041638842,2.282382386,5,-0.307096744,0.225308694,2.282382386,72
2025-06-14 02:00:00,72.0,65.0,59.0,22.4,4.206184044,0.93975668,0.039743086,2.468099531,5,-0.307096744,0.225308694,2.451005098,72
2025-06-14 03:00:00,72.0,65.0,59.0,24.6,4.380775853,0.887589327,0.097830746,2.667228207,5,-0.307096744,0.157881478,2.525728644,73
2025-06-14 04:00:00,73.0,66.0,59.0,27.9,4.527208645,0.887589327,-0.100984416,2.895911938,5,-0.307096744,-0.02513525,2.4765384,73
2025-06-14 05:00:00,73.0,66.0,60.0,32.7,4.71492105,0.93975668,0.084908867,3.100092289,5,-0.307096744,-0.265946734,2.360854001,74
2025-06-14 06:00:00,74.0,67.0,60.0,39.0,4.88204406,0.887589327,0.097830746,3.214867803,5,-0.307096744,-0.468228381,2.219203484,75
2025-06-14 07:00:00,75.0,67.0,60.0,44.1,4.997887721,0.887589327,-0.041638842,3.218875825,5,-0.307096744,-0.593450353,2.054123734,76
2025-06-14 08:00:00,76.0,68.0,61.0,44.4,4.99518319,0.719868482,-0.001024797,3.161246712,5,0.007918656,0.017041086,1.840549633,78
2025-06-14 09:00:00,78.0,69.0,61.0,42.6,4.985659308,0.19090274,-0.377466818,3.086486637,5,0.637949457,1.372878399,1.774952351,79
2025-06-14 10:00:00,79.0,70.0,62.0,40.9,5.013963084,0.19090274,-0.203229348,3.005682604,5,0.637949457,1.132757759,1.916922612,80
2025-06-14 11:00:00,80.0,70.0,63.0,39.5,5.05305601,-0.689210993,-0.689141998,2.901421594,5,1.582995659,1.817752253,2.163323026,81
2025-06-14 12:00:00,81.0,71.0,63.0,39.8,5.029129877,-0.905733556,0.214636289,3.000719815,5,1.582995659,1.420531724,2.509599262,83
2025-06-14 13:00:00,83.0,72.0,64.0,37.5,4.985659308,-0.741378346,0.520545706,2.928523524,5,1.582995659,0.377827837,2.923161581,84
2025-06-14 14:00:00,84.0,72.0,65.0,35.7,4.92289638,-0.46539622,-0.402841545,2.821378886,5,1.456989498,-0.931853658,3.303216973,85
2025-06-14 15:00:00,85.0,73.0,65.0,34.3,4.827513417,-0.741378346,1.096022556,2.708050201,5,1.582995659,-2.005495336,3.481240089,87
2025-06-14 16:00:00,87.0,73.0,66.0,32.1,4.704110134,-0.581510651,1.065172135,2.602689685,5,1.267980258,-1.765489609,3.443618098,88
2025-06-14 17:00:00,88.0,74.0,66.0,29.8,4.652053772,-0.094615355,0.425520265,2.493205453,5,1.015967938,-1.255261525,3.288401888,89
2025-06-14 18:00:00,89.0,75.0,67.0,28.5,4.59511985,-0.025058884,0.535912118,2.388762789,5,0.637949457,-0.708167149,3.126760536,90
2025-06-14 19:00:00,90.0,76.0,67.0,27.8,4.551769409,0.179683954,-0.025358713,2.302585093,5,0.322934057,-0.348349482,3.020424886,91
2025-06-14 20:00:00,91.0,78.0,68.0,27.2,4.504244267,0.368720492,-0.299573614,2.240709689,5,0.322934057,-0.338220266,2.923161581,91
2025-06-14 21:00:00,91.0,79.0,69.0,26.4,4.418840608,0.179683954,-0.191076095,2.208274414,5,0.322934057,-0.338220266,2.856470206,91
2025-06-14 22:00:00,91.0,80.0,70.0,27.8,4.421247348,0.894881538,0.004219148,2.186051277,5,0.007918656,-0.008790245,2.827313622,92
2025-06-14 23:00:00,92.0,81.0,70.0,28.8,4.504244267,0.957706737,-0.006747088,2.197224577,5,0.007918656,-0.00953538,2.833213344,92
2025-06-15 00:00:00,92.0,83.0,71.0,27.5,4.462453884,1.550058619,0.84955644,2.312535424,6,-0.685115225,0.932440065,2.985681938,93
2025-06-15 01:00:00,93.0,84.0,72.0,25.8,4.38949865,1.606152547,1.133672074,2.493205453,6,-0.779619845,0.914338316,2.923161581,94
2025-06-15 02:00:00,94.0,85.0,72.0,27.3,4.681204872,1.662246475,1.007288747,2.701361213,6,-0.842622925,0.750359392,2.821378886,94
2025-06-15 03:00:00,94.0,87.0,73.0,31.1,4.979488565,1.718340403,0.951151979,2.867898902,6,-0.874124465,0.449396047,2.687847494,95
2025-06-15 04:00:00,95.0,88.0,73.0,37.0,5.276071758,1.662246475,0.911303848,3.005682604,6,-0.905626005,-0.074123665,2.501435952,95
2025-06-15 05:00:00,95.0,89.0,74.0,40.5,5.318119994,1.550058619,0.849059668,3.126760536,6,-0.811121385,-0.626108241,2.251291799,96
2025-06-15 06:00:00,96.0,90.0,75.0,44.7,5.356114465,1.437870762,0.80002832,3.18221184,6,-0.811121385,-1.058618832,2.00148,97
2025-06-15 07:00:00,97.0,91.0,76.0,46.3,5.338499156,1.381776834,0.679655762,3.152736022,6,-0.748118305,-1.187582312,1.791759469,97
2025-06-15 08:00:00,97.0,91.0,78.0,45.2,5.278624733,1.269588978,0.626012491,3.068052935,6,-0.622112145,-1.065610068,1.62924054,97
2025-06-15 09:00:00,97.0,91.0,79.0,42.4,5.149817358,1.045213265,0.412210769,2.985681938,6,-0.401601364,-0.662705795,1.648658626,98
2025-06-15 10:00:00,98.0,92.0,80.0,39.2,4.997887721,0.820837553,0.133058802,2.93385687,6,-0.149589044,-0.209309267,1.824549292,98
2025-06-15 11:00:00,98.0,92.0,81.0,35.4,4.82350218,0.540367912,-0.037331865,2.890371758,6,0.039420196,0.037847398,2.091864062,97
2025-06-15 12:00:00,97.0,93.0,83.0,40.3,4.930148043,0.428180056,-0.097756849,2.87356464,6,0.196927897,0.139655767,2.406945108,97
2025-06-15 13:00:00,97.0,94.0,84.0,37.0,4.796616651,0.372086128,-0.037715892,2.827313622,6,0.291432517,0.060417693,2.791165108,97
2025-06-15 14:00:00,97.0,94.0,85.0,34.2,4.658710953,0.372086128,0.048057454,2.76000994,6,0.354435597,-0.171101552,3.157000421,97
2025-06-15 15:00:00,97.0,95.0,87.0,32.4,4.559126247,0.428180056,0.109487361,2.708050201,6,0.322934057,-0.338220266,3.380994674,97
2025-06-15 16:00:00,97.0,95.0,88.0,31.1,4.532599493,0.428180056,0.095673644,2.694627181,6,0.228429437,-0.303726914,3.484312288,97
2025-06-15 17:00:00,97.0,96.0,89.0,30.5,4.506454213,0.428180056,0.068765394,2.694627181,6,0.196927897,-0.286549005,3.540959324,97
2025-06-15 18:00:00,97.0,97.0,90.0,31.3,4.494238625,0.652555768,0.00177225,2.714694744,6,0.007918656,-0.012515918,3.586292865,97
2025-06-15 19:00:00,97.0,97.0,91.0,32.9,4.496470769,0.933025409,0.024781923,2.727852828,6,-0.212592124,0.362687625,3.632309103,97
2025-06-15 20:00:00,97.0,97.0,91.0,35.2,4.544358047,1.045213265,0.123166631,2.753660712,6,-0.370099824,0.666225688,3.671224519,97
2025-06-15 21:00:00,97.0,98.0,91.0,34.9,4.564348191,1.157401122,0.125779988,2.827313622,6,-0.433102904,0.820393447,3.696351469,98
2025-06-15 22:00:00,98.0,98.0,92.0,33.9,4.498697941,1.21349505,0.209272888,2.960105096,6,-0.464604444,0.909210142,3.711130063,99
2025-06-15 23:00:00,99.0,97.0,92.0,33.5,4.534747722,1.21349505,0.935394008,3.117949906,6,-0.370099824,0.747486076,3.716008122,99
2025-06-16 00:00:00,99.0,97.0,93.0,33.3,4.504244267,1.21349505,0.810776355,3.117949906,0,-0.433102904,0.779639064,3.540959324,100
2025-06-16 01:00:00,100.0,97.0,94.0,35.0,4.593097605,1.21349505,0.787121238,3.314186005,0,-0.464604444,0.763481361,3.499533282,100
2025-06-16 02:00:00,100.0,97.0,94.0,39.1,4.838660029,1.21349505,0.883616835,3.532225644,0,-0.496105984,0.690759934,3.42751469,101
2025-06-16 03:00:00,101.0,97.0,95.0,44.5,5.127529046,1.21349505,1.194828384,3.663561646,0,-0.559109064,0.497889061,3.310543013,103
2025-06-16 04:00:00,103.0,97.0,95.0,47.7,5.171052016,1.21349505,1.467507397,3.696351469,0,-0.590610605,-0.066865502,3.077312261,104
2025-06-16 05:00:00,104.0,97.0,96.0,50.9,5.102302483,1.269588978,2.659472386,3.681351188,0,-0.590610605,-0.80787403,2.687847494,105
2025-06-16 06:00:00,105.0,97.0,97.0,53.7,5.061961921,1.325682906,2.669070433,3.634951112,0,-0.653613685,-1.550097756,2.240709689,106
2025-06-16 07:00:00,106.0,97.0,97.0,50.8,4.979488565,1.269588978,2.07459682,3.535145354,0,-0.590610605,-1.73413469,1.916922612,107
2025-06-16 08:00:00,107.0,97.0,97.0,46.9,4.88204406,0.876931481,1.02049325,3.387774361,0,-0.338598284,-1.100388444,1.774952351,108
2025-06-16 09:00:00,108.0,98.0,98.0,44.5,4.796616651,0.372086128,-0.154097419,3.254242969,0,0.070921736,0.232708462,1.840549633,108
2025-06-16 10:00:00,108.0,99.0,98.0,44.2,4.773223771,0.147710415,-0.514200508,3.194583132,0,0.385937137,1.121072673,2.116255515,108
2025-06-16 11:00:00,108.0,99.0,97.0,43.8,4.773223771,-0.020571369,-1.059821498,3.17805383,0,0.795457157,1.786689142,2.451005098,108
2025-06-16 12:00:00,108.0,100.0,97.0,34.1,4.687671407,-0.357134938,-0.671531556,3.258096538,0,1.047469478,0.348574405,2.90690106,123
2025-06-16 13:00:00,123.0,100.0,97.0,38.1,4.753590191,-0.469322795,-0.005204869,3.417726684,0,1.141974098,-0.049809294,3.363841595,125
2025-06-16 14:00:00,125.0,101.0,97.0,40.2,4.716711561,-0.30104101,0.3011358,3.594568775,0,1.047469478,-0.571369577,3.765840495,115
2025-06-16 15:00:00,115.0,103.0,97.0,42.8,4.654912278,-0.188853154,0.661391269,3.666122467,0,0.921463318,-0.87837272,3.956996371,109
2025-06-16 16:00:00,109.0,104.0,97.0,39.6,4.609162207,-0.020571369,0.609498253,3.575150689,0,0.732454077,-0.881996598,3.937690752,111
2025-06-16 17:00:00,111.0,105.0,97.0,37.3,4.650143552,0.259898271,0.450712434,3.374168709,0,0.574946377,-0.782500545,3.80666249,111
2025-06-16 18:00:00,111.0,106.0,97.0,36.2,4.676560182,0.59646184,0.165940012,3.157000421,0,0.291432517,-0.424062305,3.653252276,112
2025-06-16 19:00:00,112.0,107.0,97.0,35.3,4.681204872,0.989119337,0.002603938,3.005682604,0,0.007918656,-0.011274027,3.517497837,113
2025-06-16 20:00:00,113.0,108.0,97.0,33.5,4.607168189,1.101307194,0.054084754,2.879198457,0,-0.149589044,0.194206224,3.353406718,113
2025-06-16 21:00:00,113.0,108.0,98.0,31.7,4.580877493,1.21349505,0.185856223,2.76000994,0,-0.244093664,0.293929392,3.18221184,113
2025-06-16 22:00:00,113.0,108.0,99.0,30.0,4.569543008,1.269588978,0.05740194,2.63905733,0,-0.275595204,0.314573737,2.985681938,112
2025-06-16 23:00:00,112.0,108.0,99.0,29.0,4.559126247,1.269588978,0.106263839,2.541601993,0,-0.244093664,0.270960516,2.772588722,112
2025-06-17 00:00:00,112.0,123.0,100.0,34.0,4.80073697,1.325682906,0.181299358,2.721295428,1,-0.275595204,0.297284986,2.917770732,111
2025-06-17 01:00:00,111.0,125.0,100.0,34.5,4.739701079,1.21349505,0.333967543,2.797281335,1,-0.338598284,0.344005422,2.949688335,112
2025-06-17 02:00:00,112.0,115.0,101.0,36.8,4.895598484,1.157401122,0.387410367,2.895911938,1,-0.370099824,0.329575508,2.985681938,112
2025-06-17 03:00:00,112.0,109.0,103.0,39.5,4.997887721,1.21349505,0.444544509,2.975529566,1,-0.433102904,0.249832082,2.954910279,111
2025-06-17 04:00:00,111.0,111.0,104.0,41.0,4.953006181,1.325682906,0.450705843,3.034952987,1,-0.496105984,-0.056166238,2.778819272,111
2025-06-17 05:00:00,111.0,111.0,105.0,41.2,4.878246106,1.381776834,0.450705843,3.077312261,1,-0.496105984,-0.507434133,2.451005098,110
2025-06-17 06:00:00,110.0,112.0,106.0,41.0,4.834693344,1.437870762,0.425713218,3.086486637,1,-0.559109064,-0.922618422,2.091864062,109
2025-06-17 07:00:00,109.0,113.0,107.0,40.4,4.80073697,1.269588978,0.221737768,3.034952987,1,-0.433102904,-0.796197087,1.840549633,108
2025-06-17 08:00:00,108.0,113.0,108.0,39.2,4.763881877,0.989119337,0.033027921,2.944438979,1,-0.212592124,-0.377483475,1.686398954,107
2025-06-17 09:00:00,107.0,113.0,108.0,37.3,4.71492105,0.876931481,0.002169837,2.844909384,1,0.039420196,0.061340175,1.722766598,106
2025-06-17 10:00:00,106.0,112.0,108.0,34.9,4.636668853,0.540367912,0.082639892,2.753660712,1,0.322934057,0.370824839,1.987874348,105
2025-06-17 11:00:00,105.0,112.0,108.0,32.2,4.566429358,0.203804343,0.210572383,2.653241965,1,0.732454077,0.427538765,2.312535424,104
2025-06-17 12:00:00,104.0,111.0,123.0,30.4,4.502029427,0.035522559,0.506739159,2.595254707,1,0.889961778,0.128671026,2.564949357,103
2025-06-17 13:00:00,103.0,112.0,125.0,28.6,4.427238977,0.147710415,0.712077633,2.541601993,1,0.889961778,-0.178390932,2.839078464,103
2025-06-17 14:00:00,103.0,112.0,115.0,27.0,4.342505877,-0.020571369,0.859482391,2.459588842,1,0.921463318,-0.647150263,3.117949906,102
2025-06-17 15:00:00,102.0,111.0,109.0,25.1,4.200204953,-0.020571369,0.931594637,2.397895273,1,0.858460238,-0.899095786,3.254242969,100
2025-06-17 16:00:00,100.0,111.0,111.0,23.9,4.058717385,0.035522559,0.874523839,2.397895273,1,0.732454077,-0.813073684,3.230804396,99
2025-06-17 17:00:00,99.0,110.0,111.0,23.2,3.929862924,0.484273984,0.484043853,2.424802726,1,0.448940217,-0.456109425,3.113515309,97
2025-06-17 18:00:00,97.0,109.0,112.0,22.9,3.881563798,0.764743625,0.147997603,2.442347035,1,0.165426357,-0.15250169,2.960105096,96
2025-06-17 19:00:00,96.0,108.0,113.0,22.7,3.869115504,0.876931481,-0.094484361,2.442347035,1,-0.118087504,0.094045567,2.76000994,95
2025-06-17 20:00:00,95.0,107.0,113.0,22.4,3.854393893,1.269588978,-0.203994204,2.433613355,1,-0.370099824,0.24831512,2.48490665,94
2025-06-17 21:00:00,94.0,106.0,113.0,21.7,3.83081295,1.21349505,-0.144291516,2.415913778,1,-0.401601364,0.21906395,2.186051277,93
2025-06-17 22:00:00,93.0,105.0,112.0,20.9,3.793239469,1.21349505,-0.337374094,2.360854001,1,-0.464604444,0.224284869,1.960094784,92
2025-06-17 23:00:00,92.0,104.0,112.0,20.5,3.815512105,1.157401122,-0.148327026,2.282382386,1,-0.401601364,0.181273818,1.808288771,91
2025-06-18 00:00:00,91.0,103.0,111.0,19.8,3.768152635,1.101307194,-0.133512642,2.208274414,2,-0.433102904,0.18190811,1.871802177,90
2025-06-18 01:00:00,90.0,103.0,112.0,19.6,3.742420221,1.21349505,-0.029041523,2.292534757,2,-0.527607524,0.221601117,2.054123734,89
2025-06-18 02:00:00,89.0,102.0,112.0,21.2,3.862832761,1.21349505,-0.030775488,2.406945108,2,-0.559109064,0.21729499,2.251291799,88
2025-06-18 03:00:00,88.0,100.0,111.0,22.5,3.94931879,1.21349505,-0.118082212,2.501435952,2,-0.527607524,0.138855889,2.32238772,86
2025-06-18 04:00:00,86.0,99.0,111.0,23.4,3.996364154,1.157401122,-0.282307695,2.57261223,2,-0.559109064,-0.045761951,2.197224577,85
2025-06-18 05:00:00,85.0,97.0,110.0,23.9,4.02356438,1.101307194,-0.135016509,2.624668592,2,-0.527607524,-0.274870253,1.916922612,83
2025-06-18 06:00:00,83.0,96.0,109.0,23.9,4.034240638,1.101307194,-0.195235697,2.653241965,2,-0.559109064,-0.466653057,1.62924054,82
2025-06-18 07:00:00,82.0,95.0,108.0,23.1,4.000033883,1.045213265,-0.231741753,2.646174797,2,-0.496105984,-0.460751247,1.504077397,80
2025-06-18 08:00:00,80.0,94.0,107.0,22.2,3.956996371,0.933025409,-0.222799869,2.624668592,2,-0.338598284,-0.303847709,1.458615023,79
2025-06-18 09:00:00,79.0,93.0,106.0,21.1,3.873282177,0.876931481,-0.157919949,2.58021683,2,-0.212592124,-0.164100815,1.504077397,77
2025-06-18 10:00:00,77.0,92.0,105.0,20.0,3.822098298,0.708649696,0.006714587,2.517696473,2,0.007918656,0.004125421,1.589235205,76
2025-06-18 11:00:00,76.0,91.0,104.0,19.5,3.808882247,0.428180056,0.204256813,2.433613355,2,0.291432517,0.05127656,1.740466175,74
