datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_windspeed_kph
04/04/2025 2:00,25.4,69.09,9.7,0,24,18.8,975,37.5,13.4,48,6.883462586,2.985681938,3.218875825,0,2.667228207,3.650658241,-1.756167586,0.321040653,-0.914317657,-0.563023804,-1.346790821,-0.109221172,2.899776358,1.899030807,0.335537757,-0.921870569,67,68,78,0.5,0.866025404,114,2,4,0,-2.729861714,1.618959212,1.605695033
04/04/2025 3:00,25,69.35,9.4,0,28,23.9,1288,44.6,16,48,7.161622003,3.214867803,3.36729583,0,2.833213344,3.819907717,-1.882173746,0.335625074,-0.950558049,0.088474298,-1.091725883,-0.109221172,3.560819376,2.173527375,0.83175592,-0.921870569,65,67,77,0.707106781,0.707106781,100,3,4,0,-3.055918467,1.735120582,1.789115404
04/04/2025 4:00,24,64.92,5.4,0,27.9,21.5,1367,40.1,18.5,72,7.221105098,3.113515309,3.363841595,0,2.970414466,3.716008122,-2.197189147,0.087128973,-1.433763276,-0.199636653,-1.097662106,-0.109221172,3.702180345,2.005018242,1.241923298,-0.169081653,63,65,76,0.866025404,0.5,79,4,4,0,-4.464043909,0.371504373,3.150249109
04/04/2025 5:00,23.4,74.08,3.3,0,33.4,20.4,1320,29.5,21.2,110,7.186144305,3.063390922,3.538056564,0,3.100092289,3.417726684,-2.386198387,0.600949354,-1.68744602,-0.342123376,-0.798267626,-0.109221172,3.619096375,1.521251714,1.629599522,1.022834131,62,63,76,0.965925826,0.258819045,73,5,4,0,-5.169306819,-2.440685154,4.026580971
04/04/2025 6:00,21,77.91,11.2,0,46.3,22.9,1221,20.4,23.5,145,7.10824414,3.173878459,3.856510295,0,3.198673118,3.063390922,-3.142235348,0.815789099,-0.733115696,-0.028044581,-0.25099382,-0.109221172,3.433967428,0.946573711,1.924310232,2.1206513,62,62,75,1,6.12E-17,73,6,4,0,-2.326820115,-6.663585476,2.303622054
04/04/2025 7:00,21,77.91,7.6,0,55.3,25,1068,14.9,26,175,6.974478911,3.258096538,4.030694535,0,3.295836866,2.766319109,-3.142235348,0.815789099,-1.168000401,0.211359007,0.04834785,-0.109221172,3.116075726,0.464769008,2.214784533,3.061637445,62,62,75,0.965925826,-0.258819045,72,7,4,0,-3.805458063,-9.620385402,3.670132147
04/04/2025 8:00,24.6,71.59,4.7,0,56.5,25.5,864,10.8,28.3,202,6.762729507,3.277144733,4.051784948,0,3.377587516,2.468099531,-2.008179907,0.461275473,-1.518324191,0.2655066,0.084592457,-0.109221172,2.612855426,-0.018897192,2.459180857,3.908524975,63,62,74,0.866025404,-0.5,72,8,4,0,-4.975768126,-7.849021321,3.049068133
04/04/2025 9:00,29,28.65,9.4,0,50.1,24.2,691,9.1,28.5,213,6.539585956,3.226843995,3.933784497,0,3.384390263,2.312535424,-0.622112145,-1.947397801,-0.950558049,0.122518569,-0.118195418,-0.109221172,2.082557051,-0.271198202,2.479517899,4.253553228,63,63,74,0.707106781,-0.707106781,71,9,4,0,-3.067302532,-2.646187123,0.591353707
04/04/2025 10:00,33,21.31,9.4,0,42.5,22.5,577,10.4,25.1,198,6.359573869,3.157000421,3.772760938,0,3.261935314,2.433613355,0.637949457,-2.359127234,-0.950558049,-0.076023149,-0.394920002,-0.109221172,1.654760161,-0.074828455,2.113434702,3.783060156,82,63,74,0.5,-0.866025404,71,10,4,0,-3.000912161,2.413401172,-0.606407991
04/04/2025 11:00,35,18.7,14.8,0,36.8,19.2,496,14,19.8,167,6.208590026,3.005682604,3.632309103,0,3.034952987,2.708050201,1.267980258,-2.505532386,-0.298230992,-0.506168656,-0.636291363,-0.109221172,1.295948599,0.370265819,1.434863382,2.810707806,114,82,77,0.258819045,-0.965925826,70,11,4,0,-0.896387705,3.563922009,-0.37815101
04/04/2025 12:00,37,14.89,13,0,31.3,19.7,448,19,19.9,151,6.107022888,3.0301337,3.47506723,0,3.039749159,2.995732274,1.898011059,-2.719250253,-0.515673344,-0.436662438,-0.906516986,-0.109221172,1.05457533,0.836841809,1.449201701,2.308848529,139,114,101,1.22E-16,-1,69,12,4,0,-1.562559178,4.382220042,-0.97875371
04/04/2025 13:00,38,14.1,9.4,0,28.2,19,446,25.7,17.7,122,6.102558595,2.995732274,3.374168709,0,2.928523524,3.284663565,2.21302646,-2.763564456,-0.950558049,-0.534454089,-1.079914601,-0.109221172,1.043965983,1.305443841,1.116688916,1.399228589,154,139,114,-0.258819045,-0.965925826,68,13,4,0,-2.847617426,3.096529891,-2.103610114
04/04/2025 14:00,38.4,16.97,8.6,0,25.1,18.9,477,34.8,14.6,83,6.169610732,2.990719732,3.261935314,0,2.747270914,3.577947893,2.33903262,-2.602574882,-1.047199094,-0.548703055,-1.272791591,-0.109221172,1.203314705,1.781105827,0.57482813,0.1759466,156,154,114,-0.5,-0.866025404,67,14,4,0,-3.131878994,0.411544837,-2.449432841
04/04/2025 15:00,37,25.43,14.8,0,22,17.1,509,40.6,12.2,54,6.234410726,2.895911938,3.135494216,0,2.58021683,3.728100167,1.898011059,-2.12802025,-0.298230992,-0.818209629,-1.490085014,-0.109221172,1.357311228,2.024629677,0.075414313,-0.73367334,145,156,100,-0.707106781,-0.707106781,65,15,4,0,-0.86365069,-1.392520113,-0.566045721
04/04/2025 16:00,36,28.66,16.6,0,20.9,16.2,542,40.2,11.4,46,6.29710932,2.844909384,3.086486637,0,2.517696473,3.718438256,1.582995659,-1.946836862,-0.08078864,-0.963192686,-1.574306242,-0.109221172,1.506313798,2.008959546,-0.111492402,-0.984602978,120,145,79,-0.866025404,-0.5,63,16,4,0,-0.22983636,-1.55862224,-0.127888066
04/04/2025 17:00,35,32.11,18.4,0,20.2,15.8,576,36.5,11.4,48,6.357842267,2.821378886,3.054001182,0,2.517696473,3.624340933,1.267980258,-1.75331281,0.136653713,-1.030081952,-1.630133626,-0.109221172,1.650645027,1.856348188,-0.111492402,-0.921870569,86,120,73,-0.965925826,-0.258819045,62,17,4,0,0.385551901,-1.168913682,0.17327421
04/04/2025 18:00,33,33.86,14.8,0,19.5,15.8,575,32,11.1,52,6.356107661,2.821378886,3.020424886,0,2.493205453,3.496507561,0.637949457,-1.655148436,-0.298230992,-1.030081952,-1.687835657,-0.109221172,1.646522754,1.649022158,-0.184709132,-0.796405749,65,86,73,-1,-1.84E-16,62,18,4,0,-0.841422624,-0.508066615,-0.190256299
04/04/2025 19:00,31,43.09,16.6,0,17.9,15,512,26.9,10.1,56,6.240275845,2.772588722,2.939161922,0,2.406945108,3.328626689,0.007918656,-1.137401479,-0.08078864,-1.16877593,-1.827488885,-0.109221172,1.371249625,1.376745253,-0.442587339,-0.67094093,65,65,72,-0.965925826,0.258819045,62,19,4,0,-0.223993672,-0.00531295,-0.000639737
04/04/2025 20:00,29.2,50,11.9,0,15.3,13.1,414,21,8.8,61,6.02827852,2.646174797,2.791165108,0,2.282382386,3.091042453,-0.559109064,-0.749792435,-0.648554782,-1.528128073,-2.081826554,-0.109221172,0.867440143,0.991420234,-0.814971797,-0.514109906,64,65,72,-0.866025404,0.5,63,20,4,0,-1.716189319,0.287443508,0.362612857
04/04/2025 21:00,28,51.23,5.4,0,12.8,11,329,16.2,7.9,66,5.799092654,2.48490665,2.624668592,0,2.186051277,2.844909384,-0.937127545,-0.680796904,-1.433763276,-1.986559014,-2.367956604,-0.109221172,0.32278227,0.592230323,-1.102956894,-0.357278882,64,64,71,-0.707106781,0.707106781,63,21,4,0,-3.562767899,0.334815882,1.343619059
04/04/2025 22:00,28,42.27,5.4,0,10.7,9.2,254,12.2,7.4,70,5.541263545,2.32238772,2.459588842,0,2.128231706,2.58021683,-0.937127545,-1.1833985,-1.433763276,-2.448545506,-2.651651893,-0.109221172,-0.28994598,0.162939789,-1.27581045,-0.231814062,63,64,71,-0.5,0.866025404,82,22,4,0,-3.329754226,0.217239343,1.343619059
04/04/2025 23:00,27.4,53.44,4.7,0,9.4,8,192,9.3,7.1,73,5.262690189,2.197224577,2.341805806,0,2.091864062,2.332143895,-1.126136785,-0.556829322,-1.518324191,-2.804342098,-2.854066133,-0.109221172,-0.951972721,-0.239396283,-1.384532748,-0.137715448,63,63,70,-0.258819045,0.965925826,114,23,4,0,-3.336099228,0.155086432,1.709840723
05/04/2025 0:00,27,50.97,7.6,0,11.3,8.3,205,9.9,7.6,72,5.327876169,2.2300144,2.509599262,0,2.151762203,2.388762789,-1.252142945,-0.695381325,-1.168000401,-2.711131693,-2.565707247,-0.109221172,-0.797058904,-0.147569162,-1.205465235,-0.169081653,62,63,69,0,1,139,0,5,1,-2.604657713,0.211714399,1.462503462
05/04/2025 1:00,26,50.71,7.6,0,10.9,8.8,373,16.8,8.9,66,5.924255797,2.282382386,2.4765384,0,2.292534757,2.879198457,-1.567158346,-0.709965746,-1.168000401,-2.562267176,-2.622523487,-0.109221172,0.620231203,0.647841917,-0.78462094,-0.357278882,62,62,68,0.258819045,0.965925826,154,1,5,1,-2.665823542,0.559912582,1.830441577
05/04/2025 2:00,26.4,55,7.6,0,13.8,11.9,616,26,10.7,58,6.424869024,2.557227311,2.694627181,0,2.459588842,3.295836866,-1.441152186,-0.469322795,-1.168000401,-1.78097577,-2.247730338,-0.109221172,1.809933432,1.323565213,-0.285207123,-0.60820852,62,62,67,0.5,0.866025404,156,2,5,1,-2.986842525,0.876521038,1.683266331
05/04/2025 3:00,26,47.54,7.6,0,17.1,15.5,750,30.9,12.5,59,6.621405652,2.803360381,2.895911938,0,2.602689685,3.46260601,-1.567158346,-0.887783499,-1.168000401,-1.081302485,-1.901815485,-0.109221172,2.277000725,1.594039065,0.142597673,-0.576842315,61,62,65,0.707106781,0.707106781,145,3,5,1,-3.274326049,0.904003248,1.830441577
05/04/2025 4:00,26,47.54,7.6,0,16.8,14.7,664,27.5,14.4,78,6.499787041,2.753660712,2.879198457,0,2.734367509,3.349904087,-1.567158346,-0.887783499,-1.168000401,-1.222581877,-1.930538183,-0.109221172,1.987975335,1.411253914,0.536252966,0.019115576,60,61,63,0.866025404,0.5,120,4,5,1,-3.216276816,-0.029957134,1.830441577
05/04/2025 5:00,25.8,53.94,6,0,16.8,13.7,469,19.8,16.2,107,6.152732695,2.687847494,2.879198457,0,2.844909384,3.034952987,-1.630161426,-0.528782358,-1.361282492,-1.409666655,-1.930538183,-0.109221172,1.16320422,0.900451762,0.866721626,0.928735516,60,60,62,0.965925826,0.258819045,86,5,5,1,-3.658919735,-1.513988813,2.219110208
05/04/2025 6:00,25,53.82,7.6,0,20.5,13.2,318,13.3,17.3,129,5.765191103,2.653241965,3.068052935,0,2.90690106,2.660259537,-1.882173746,-0.53551363,-1.168000401,-1.508038501,-1.605985199,-0.109221172,0.242215578,0.292756726,1.052047831,1.618792023,59,60,62,1,6.12E-17,65,6,5,1,-3.098987679,-3.046847846,2.19837969
05/04/2025 7:00,24,57.14,5.4,0,22.9,12.7,270,9.7,17.1,140,5.602118821,2.617395833,3.173878459,0,2.895911938,2.370243741,-2.197189147,-0.349281788,-1.433763276,-1.609936961,-1.424120358,-0.109221172,-0.145324038,-0.177604204,1.019195481,1.963820276,58,59,62,0.965925826,-0.258819045,65,7,5,1,-3.752726024,-4.314884597,3.150249109
05/04/2025 8:00,26.8,65.95,11.2,0,21.3,11.6,266,7.4,16.2,145,5.587248658,2.533696814,3.104586678,0,2.844909384,2.128231706,-1.315146026,0.144905719,-0.733115696,-1.847865036,-1.543200691,-0.109221172,-0.180662827,-0.570110432,0.866721626,2.1206513,57,58,63,0.866025404,-0.5,64,8,5,1,-1.857492903,-2.78896613,0.964154194
05/04/2025 9:00,29,54.82,9.4,0,19.7,10.9,277,6.6,15.1,145,5.627621114,2.4765384,3.0301337,0,2.778819272,2.028148247,-0.622112145,-0.479419702,-0.950558049,-2.010347125,-1.671150722,-0.109221172,-0.084718099,-0.73243038,0.669143009,2.1206513,56,57,63,0.707106781,-0.707106781,64,9,5,1,-2.35409351,-1.319282929,0.591353707
05/04/2025 10:00,30,48.6,9.4,0,18.8,10.8,294,8,14.1,137,5.686975356,2.468099531,2.985681938,0,2.714694744,2.197224577,-0.307096744,-0.828323935,-0.950558049,-2.034335981,-1.747542621,-0.109221172,0.056336654,-0.458214626,0.47744057,1.869721661,55,56,82,0.5,-0.866025404,63,10,5,1,-2.346071875,-0.574185434,0.291913282
05/04/2025 11:00,32.4,38.29,10.1,0,17.8,10.6,326,11,13,124,5.789960171,2.451005098,2.93385687,0,2.63905733,2.48490665,0.448940217,-1.406652334,-0.865997134,-2.082929689,-1.836605802,-0.109221172,0.301079016,0.008361364,0.251319971,1.461960998,66,55,114,0.258819045,-0.965925826,63,11,5,1,-2.12256339,0.656333088,-0.388780941
05/04/2025 12:00,36,25.17,13,0,10,9.1,368,15.8,12.6,111,5.910796644,2.312535424,2.397895273,0,2.610069793,2.821378886,1.582995659,-2.142604671,-0.515673344,-2.476552261,-2.757674435,-0.109221172,0.588245662,0.554067483,0.164660752,1.054200336,80,66,139,1.22E-16,-1,62,12,5,1,-1.192512875,1.668794556,-0.816308665
05/04/2025 13:00,38,24.08,13,0,11.1,10.2,437,20.6,11.7,98,6.08221891,2.415913778,2.493205453,0,2.541601993,3.072693315,2.21302646,-2.203747053,-0.515673344,-2.182682473,-2.593880578,-0.109221172,0.995628931,0.961660758,-0.040026041,0.646439673,87,80,154,-0.258819045,-0.965925826,62,13,5,1,-1.245822337,1.430588101,-1.141198755
05/04/2025 14:00,38.6,21.42,19.7,0,12.7,11.8,517,27,10.6,81,6.249975242,2.549445171,2.617395833,0,2.451005098,3.33220451,2.4020357,-2.352956902,0.293695412,-1.80309777,-2.380455093,-0.109221172,1.394300143,1.382547927,-0.310868514,0.113214191,85,87,156,-0.5,-0.866025404,62,14,5,1,0.74876035,0.271944529,0.705466865
05/04/2025 15:00,39,14.31,27.7,0,12.3,11.2,552,30.3,9.5,69,6.315358002,2.501435952,2.587764035,0,2.351375257,3.443618098,2.52804186,-2.751784731,1.260105866,-1.939571784,-2.431378368,-0.109221172,1.549681604,1.563243598,-0.608715282,-0.263180267,75,85,145,-0.707106781,-0.707106781,61,15,5,1,3.152074117,-0.665330732,3.185600377
05/04/2025 16:00,39,13.35,22.3,0,11.5,10.2,506,27.8,8.8,69,6.228511004,2.415913778,2.525728644,0,2.282382386,3.360375387,2.52804186,-2.805634902,0.607778809,-2.182682473,-2.537988343,-0.109221172,1.343290599,1.428236749,-0.814971797,-0.263180267,60,75,120,-0.866025404,-0.5,60,16,5,1,1.468341199,-0.665330732,1.536490271
05/04/2025 17:00,37.6,15.97,20.4,0,10.9,9.5,415,22.3,8.3,75,6.03068526,2.351375257,2.4765384,0,2.2300144,3.148453361,2.087020299,-2.65866881,0.378256326,-2.366143717,-2.622523487,-0.109221172,0.873159737,1.084531878,-0.971527654,-0.074983038,49,60,86,-0.965925826,-0.258819045,60,17,5,1,0.889422566,-0.156491122,0.789428631
05/04/2025 18:00,36,15.72,16.6,0,10.8,8.9,331,17.2,7.7,80,5.805134969,2.292534757,2.468099531,0,2.163323026,2.901421594,1.582995659,-2.672692292,-0.08078864,-2.533407409,-2.637025977,-0.109221172,0.337141769,0.68388442,-1.170903766,0.081847986,48,49,65,-1,-1.84E-16,59,18,5,1,-0.185210765,0.129565007,-0.127888066
05/04/2025 19:00,33,33.86,18.4,0,10.7,8.3,267,13.5,6.9,83,5.590986981,2.2300144,2.459588842,0,2.066862759,2.674148649,0.637949457,-1.655148436,0.136653713,-2.711131693,-2.651651893,-0.109221172,-0.171778743,0.315282726,-1.459274984,0.1759466,47,48,65,-0.965925826,0.258819045,58,19,5,1,0.304739748,0.112245038,0.087178162
05/04/2025 20:00,30,52.48,11.2,0,10.7,7.6,209,10.3,6.1,87,5.347107531,2.151762203,2.459588842,0,1.960094784,2.424802726,-0.307096744,-0.610679494,-0.733115696,-2.933576291,-2.651651893,-0.109221172,-0.751355769,-0.089117939,-1.778461445,0.30141142,46,47,64,-0.866025404,0.5,57,20,5,1,-1.577490645,-0.092562466,0.225137443
05/04/2025 21:00,29,48.34,9.4,0,10.5,7,172,7.8,5.5,89,5.153291594,2.079441542,2.442347035,0,1.871802177,2.174751721,-0.622112145,-0.842908356,-0.950558049,-3.139159535,-2.681282536,-0.109221172,-1.211957365,-0.494662136,-2.04241517,0.364143829,45,46,64,-0.707106781,0.707106781,56,21,5,1,-1.976629895,-0.226538299,0.591353707
05/04/2025 22:00,28,48.08,11.2,0,9.6,6.4,142,5.7,5.2,91,4.96284463,2.00148,2.360854001,0,1.824549292,1.902107526,-0.937127545,-0.857492777,-0.733115696,-3.360777897,-2.821331148,-0.109221172,-1.664552634,-0.936849006,-2.183679262,0.426876239,44,45,63,-0.5,0.866025404,55,22,5,1,-1.467316403,-0.400037482,0.687022912
05/04/2025 23:00,27.6,60.15,9.3,0,8.5,5.9,131,4.4,5.2,92,4.882801923,1.931521412,2.251291799,0,1.824549292,1.686398954,-1.063133705,-0.180439065,-0.962638179,-3.559646565,-3.009617601,-0.109221172,-1.854773313,-1.286695071,-2.183679262,0.458242444,44,44,63,-0.258819045,0.965925826,66,23,5,1,-1.859356255,-0.487172987,1.023413094
06/04/2025 0:00,26,61.38,5.4,0,7,5.5,193,6.2,5.7,87,5.267858159,1.871802177,2.079441542,0,1.902107526,1.974081026,-1.567158346,-0.111443533,-1.433763276,-3.729408203,-3.304948241,-0.109221172,-0.939691093,-0.820119081,-1.951816306,0.30141142,43,44,62,0,1,80,0,6,1,-2.683721221,-0.472359422,2.246934084
06/04/2025 1:00,26,57.62,11.2,0,8.8,6.1,415,13.5,6.8,77,6.03068526,1.960094784,2.282382386,0,2.054123734,2.674148649,-1.567158346,-0.322356703,-0.733115696,-3.478422106,-2.956187347,-0.109221172,0.873159737,0.315282726,-1.497358731,-0.012250629,43,43,62,0.258819045,0.965925826,87,1,6,1,-1.436976252,0.019198675,1.148908382
06/04/2025 2:00,27,54.29,14,0,14.7,8.8,709,23.4,8.4,65,6.56526497,2.282382386,2.753660712,0,2.240709689,3.194583132,-1.252142945,-0.509149484,-0.394872037,-2.562267176,-2.146279162,-0.109221172,2.143582967,1.15934726,-0.939553727,-0.388645086,42,43,62,0.5,0.866025404,85,2,6,1,-0.901248982,0.486639203,0.494436235
06/04/2025 3:00,27,47.81,11.2,0,24.7,14.2,864,28.8,10,62,6.762729507,2.721295428,3.246490992,0,2.397895273,3.394508394,-1.252142945,-0.872638138,-0.733115696,-1.314585462,-1.299333196,-0.109221172,2.612855426,1.483595225,-0.469642127,-0.482743701,42,42,61,0.707106781,0.707106781,75,3,6,1,-1.995024392,0.604464119,0.917965647
06/04/2025 4:00,26,54.07,9.4,0,45.2,16.8,742,25.5,11.5,78,6.610696045,2.879198457,3.832979798,0,2.525728644,3.277144733,-1.567158346,-0.521490148,-0.950558049,-0.865720417,-0.291431798,-0.109221172,2.251549453,1.293249453,-0.087479954,0.019115576,41,42,60,0.866025404,0.5,60,4,6,1,-2.736845268,-0.029957134,1.48967498
06/04/2025 5:00,26.4,59.62,11.2,0,79.4,20.5,481,17.7,12.9,103,6.177944114,3.068052935,4.387014176,0,2.63188884,2.928523524,-1.441152186,-0.210168847,-0.733115696,-0.328870846,0.660695538,-0.109221172,1.223118901,0.727839574,0.22988953,0.803270697,42,41,60,0.965925826,0.258819045,49,5,6,1,-2.249237763,-1.157635321,1.056531288
06/04/2025 6:00,26,57.62,11.2,0,90.1,22.5,283,11.4,13.8,123,5.648974238,3.157000421,4.511957804,0,2.694627181,2.517696473,-1.567158346,-0.322356703,-0.733115696,-0.076023149,0.875415506,-0.109221172,-0.033972616,0.061541404,0.417447914,1.430594794,43,42,59,1,6.12E-17,48,6,6,1,-2.314446561,-2.241968571,1.148908382
06/04/2025 7:00,25,65.13,7.6,0,75.9,21.2,231,8.5,13.8,132,5.446737372,3.100092289,4.342505877,0,2.694627181,2.251291799,-1.882173746,0.098908698,-1.168000401,-0.237793771,0.584206478,-0.109221172,-0.514586467,-0.370525925,0.417447914,1.712890637,45,43,58,0.965925826,-0.258819045,47,7,6,1,-3.620909037,-3.223957787,2.19837969
06/04/2025 8:00,28,60.29,9.7,0,60.5,19.4,242,7,13.2,135,5.493061443,3.015534901,4.119037175,0,2.653241965,2.079441542,-0.937127545,-0.172585915,-0.914317657,-0.4781619,0.200167747,-0.109221172,-0.404497783,-0.64924056,0.293725415,1.806989252,46,45,57,0.866025404,-0.5,46,8,6,1,-2.757156805,-1.693379402,0.856832261
06/04/2025 9:00,31,43.09,9.4,0,46.9,17.9,263,6.7,12.3,134,5.575949103,2.939161922,3.869115504,0,2.587764035,2.041220329,0.007918656,-1.137401479,-0.950558049,-0.695264515,-0.22933133,-0.109221172,-0.207516105,-0.711229478,0.097976938,1.775623047,47,46,56,0.707106781,-0.707106781,45,9,6,1,-2.793844022,0.014060548,-0.007527142
06/04/2025 10:00,33,31.74,9.4,0,36.9,16.3,282,7.7,11.2,127,5.645446898,2.850706502,3.634951112,0,2.501435952,2.163323026,0.637949457,-1.774067563,-0.950558049,-0.946713436,-0.631750978,-0.109221172,-0.042355305,-0.513197719,-0.160103777,1.556059613,49,47,55,0.5,-0.866025404,44,10,6,1,-2.709762011,0.992687385,-0.606407991
06/04/2025 11:00,36,23.58,14.4,0,30,14.3,312,9.9,9.8,116,5.746203191,2.727852828,3.433987204,0,2.379546134,2.388762789,1.582995659,-2.231794017,-0.346551515,-1.295944984,-0.977114438,-0.109221172,0.197090998,-0.147569162,-0.524497495,1.21103136,57,49,66,0.258819045,-0.965925826,44,11,6,1,-0.94534153,1.917057386,-0.548589544
06/04/2025 12:00,38,13.15,18.4,0,21.4,11.2,338,12.8,9.2,106,5.826000107,2.501435952,3.109060959,0,2.32238772,2.624668592,2.21302646,-2.816853688,0.136653713,-1.939571784,-1.535511485,-0.109221172,0.386727557,0.235033698,-0.6953745,0.897369311,68,57,80,1.22E-16,-1,43,12,6,1,0.341830511,1.98590203,0.302418283
06/04/2025 13:00,40,11.01,33.5,0,20.1,11.6,360,15.4,8.8,98,5.888877958,2.533696814,3.04927304,0,2.282382386,2.797281335,2.84305726,-2.936894694,1.960753446,-1.847865036,-1.638259101,-0.109221172,0.536156129,0.514984967,-0.814971797,0.646439673,74,68,87,-0.258819045,-0.965925826,43,13,6,1,4.967954759,1.837865005,5.57453432
06/04/2025 14:00,39,18.36,28.6,0,19,11.6,379,18.8,8.3,86,5.940171253,2.533696814,2.995732274,0,2.2300144,2.985681938,2.52804186,-2.524604322,1.368827042,-1.847865036,-1.73027077,-0.109221172,0.65805412,0.820541713,-0.971527654,0.270045215,73,74,85,-0.5,-0.866025404,42,14,6,1,3.468192715,0.682685608,3.460452061
06/04/2025 15:00,38,22.56,29.5,0,17.1,11.1,382,20.6,7.9,79,5.948034989,2.493205453,2.895911938,0,2.186051277,3.072693315,2.21302646,-2.289009824,1.477548218,-1.962968317,-1.901815485,-0.109221172,0.67674221,0.961660758,-1.102956894,0.050481781,65,73,75,-0.707106781,-0.707106781,42,15,6,1,3.683831274,0.111717517,3.269853302
06/04/2025 16:00,37,19.54,31.7,0,14.9,10.3,360,19.3,7.8,80,5.888877958,2.424802726,2.766319109,0,2.174751721,3.010620886,1.898011059,-2.458413487,1.743311093,-2.157414194,-2.124525267,-0.109221172,0.536156129,0.860988844,-1.136737295,0.081847986,54,65,60,-0.866025404,-0.5,41,16,6,1,4.227185491,0.155348383,3.308823734
06/04/2025 17:00,35.6,24.46,28.1,0,13.4,9.8,323,16.2,7.7,85,5.780743516,2.379546134,2.667228207,0,2.163323026,2.844909384,1.456989498,-2.18243136,1.308426389,-2.286063417,-2.294816427,-0.109221172,0.279175729,0.592230323,-1.170903766,0.23867901,50,54,49,-0.965925826,-0.258819045,42,17,6,1,3.113460956,0.347752811,1.906363508
06/04/2025 18:00,35,23.32,22.3,0,12.7,9.6,287,13.3,7.6,89,5.66296048,2.360854001,2.617395833,0,2.151762203,2.660259537,1.267980258,-2.246378438,0.607778809,-2.339198845,-2.380455093,-0.109221172,-0.000734455,0.292756726,-1.205465235,0.364143829,50,50,48,-1,-1.84E-16,43,18,6,1,1.434877033,0.461727186,0.770651531
