datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24
22/06/2025 21:00,29.9,85,18.4,0,49.1,22.8,165,12.3,10.3,52,5.111987788,3.169685581,3.914021008,0,2.424802726,2.587764035,-0.338598284,1.21349505,0.136653713,-0.039963519,-0.152159661,-0.109221172,-1.31011544,0.175180193,-0.389201389,-0.796405749,74,74,67
22/06/2025 22:00,29.8,85,16.6,0,48.7,21.9,148,10.9,9.7,52,5.003946306,3.131136911,3.906004933,0,2.370243741,2.4765384,-0.370099824,1.21349505,-0.08078864,-0.149544384,-0.165935565,-0.109221172,-1.566874921,-0.005210647,-0.552307312,-0.796405749,74,74,67
22/06/2025 23:00,30,86,13.9,0,48.2,21.1,144,9.9,9.2,53,4.976733742,3.095577609,3.895893623,0,2.32238772,2.388762789,-0.307096744,1.269588978,-0.406952168,-0.250627484,-0.183312202,-0.109221172,-1.631545301,-0.147569162,-0.6953745,-0.765039544,75,74,67
23/06/2025 0:00,29.8,87,13.7,0,48.1,20.7,156,8.1,9.5,56,5.056245805,3.077312261,3.893859035,0,2.351375257,2.208274414,-0.370099824,1.325682906,-0.431112429,-0.302549707,-0.186808713,-0.109221172,-1.442585694,-0.440293495,-0.608715282,-0.67094093,75,75,67
23/06/2025 1:00,29.7,87,11.6,0,46.7,20.3,196,9.1,10.4,57,5.283203729,3.058707073,3.864931398,0,2.433613355,2.312535424,-0.401601364,1.325682906,-0.684795174,-0.35543798,-0.236521863,-0.109221172,-0.903222503,-0.271198202,-0.362861715,-0.639574725,75,75,68
23/06/2025 2:00,29.7,87,11,0,56.1,22.2,251,10.3,11.5,59,5.529429088,3.144152279,4.044804117,0,2.525728644,2.424802726,-0.401601364,1.325682906,-0.757275958,-0.112546084,0.072595657,-0.109221172,-0.318070448,-0.089117939,-0.087479954,-0.576842315,75,75,68
23/06/2025 3:00,29.6,87,11.5,0,58.6,22.9,285,10.6,12.6,63,5.655991811,3.173878459,4.087655574,0,2.610069793,2.451005098,-0.433102904,1.325682906,-0.696875304,-0.028044581,0.146237376,-0.109221172,-0.017295426,-0.046621729,0.164660752,-0.451377496,75,75,68
23/06/2025 4:00,29.6,87,11,0,64.7,23.6,274,9,13.4,72,5.616771098,3.202746443,4.185098925,0,2.667228207,2.302585093,-0.433102904,1.325682906,-0.757275958,0.054017359,0.313697162,-0.109221172,-0.110503051,-0.287336106,0.335537757,-0.169081653,75,75,68
23/06/2025 5:00,29.7,88,11.8,0,69.2,24.9,242,6.5,14,83,5.493061443,3.254242969,4.251348311,0,2.708050201,2.014903021,-0.401601364,1.381776834,-0.660634912,0.20040461,0.427549034,-0.109221172,-0.404497783,-0.753912096,0.457576486,0.1759466,75,75,69
23/06/2025 6:00,29.7,88,11.2,0,69.2,25.7,218,4.6,14.4,92,5.38907173,3.284663565,4.251348311,0,2.734367509,1.722766598,-0.401601364,1.381776834,-0.733115696,0.286880104,0.427549034,-0.109221172,-0.651628277,-1.227712357,0.536252966,0.458242444,75,75,69
23/06/2025 7:00,29.8,87,11.7,0,69.8,26.1,214,3.8,14.4,96,5.370638028,3.299533728,4.259859001,0,2.734367509,1.568615918,-0.370099824,1.325682906,-0.672715043,0.32915096,0.44217495,-0.109221172,-0.695435782,-1.477721005,0.536252966,0.583707263,75,75,70
23/06/2025 8:00,30.3,83,16.3,0,69.8,26.4,218,3.7,14.1,98,5.38907173,3.310543013,4.259859001,0,2.714694744,1.547562509,-0.212592124,1.101307194,-0.117029032,0.360446644,0.44217495,-0.109221172,-0.651628277,-1.511866391,0.47744057,0.646439673,75,75,70
23/06/2025 9:00,30.9,79,19.1,0,68.5,26.9,226,4,13.7,97,5.424950017,3.328626689,4.241326753,0,2.687847494,1.609437912,-0.023582884,0.876931481,0.221214628,0.411852433,0.410326637,-0.109221172,-0.566363893,-1.411514021,0.397179811,0.615073468,75,75,71
23/06/2025 10:00,31.3,77,20.4,0,63.6,26.1,238,4.7,13.2,92,5.476463552,3.299533728,4.168214411,0,2.653241965,1.740466175,0.102423276,0.764743625,0.378256326,0.32915096,0.284680536,-0.109221172,-0.443942503,-1.19900637,0.293725415,0.458242444,75,75,71
23/06/2025 11:00,32,75,19,0,59.5,25.2,253,5.8,12.6,84,5.537334267,3.265759411,4.102643365,0,2.610069793,1.916922612,0.322934057,0.652555768,0.209134497,0.23314197,0.171994415,-0.109221172,-0.299283869,-0.91282122,0.164660752,0.207312805,75,75,72
23/06/2025 12:00,32.4,73,20.4,0,88.5,34.1,266,9.1,16.2,79,5.587248658,3.55820113,4.494238625,0,2.844909384,2.312535424,0.448940217,0.540367912,0.378256326,1.064455125,0.844964481,-0.109221172,-0.180662827,-0.271198202,0.866721626,0.050481781,75,75,72
23/06/2025 13:00,32.6,71,21.4,0,86.6,34.6,274,11.8,16.2,70,5.616771098,3.572345638,4.472780998,0,2.844909384,2.549445171,0.511943297,0.428180056,0.499057633,1.104663188,0.808088803,-0.109221172,-0.110503051,0.1130329,0.866721626,-0.231814062,76,75,73
23/06/2025 14:00,32.8,70,21.6,0,79.9,33.4,281,15.5,16.1,58,5.641907071,3.538056564,4.393213824,0,2.839078464,2.803360381,0.574946377,0.372086128,0.523217895,1.007190919,0.671349849,-0.109221172,-0.050767667,0.524844243,0.849289893,-0.60820852,77,76,73
23/06/2025 15:00,32.4,72,22.5,0,76.1,33.2,290,18.6,15.9,48,5.673323267,3.532225644,4.345103281,0,2.827313622,2.975529566,0.448940217,0.484273984,0.631939071,0.99061558,0.588670208,-0.109221172,0.023892603,0.804076131,0.814118502,-0.921870569,78,77,73
23/06/2025 16:00,31.9,73,22.7,0,73.3,33.3,313,20.7,15.5,43,5.749392986,3.535145354,4.308110952,0,2.803360381,3.077312261,0.291432517,0.540367912,0.656099332,0.998915331,0.525097605,-0.109221172,0.204671514,0.969151977,0.742509481,-1.078701593,79,78,73
23/06/2025 17:00,31.9,73,19.9,0,74.7,32.8,338,22.2,14.8,40,5.826000107,3.520460802,4.32677816,0,2.76000994,3.144152279,0.291432517,0.540367912,0.317855673,0.957172104,0.557177852,-0.109221172,0.386727557,1.077556186,0.612911877,-1.172800207,80,79,73
23/06/2025 18:00,31.3,76,19.3,0,75.7,32,342,22.2,13.9,39,5.837730447,3.496507561,4.339901708,0,2.701361213,3.144152279,0.102423276,0.708649696,0.245374889,0.88908112,0.579731125,-0.109221172,0.41460459,1.077556186,0.43757953,-1.204166412,80,80,73
23/06/2025 19:00,30.7,79,18.3,0,71.9,30,303,19.6,12.4,40,5.717027701,3.433987204,4.289088639,0,2.595254707,3.025291076,-0.086585964,0.876931481,0.124573582,0.711356836,0.492407099,-0.109221172,0.127755746,0.884781631,0.120370554,-1.172800207,81,80,74
23/06/2025 20:00,30.4,82,14.3,0,68,27.7,242,15.4,10.5,44,5.493061443,3.356897123,4.234106505,0,2.442347035,2.797281335,-0.181090584,1.045213265,-0.358631645,0.49221574,0.39791839,-0.109221172,-0.404497783,0.514984967,-0.336752084,-1.047335388,82,81,74
23/06/2025 21:00,30.2,82,13.2,0,66.6,26.2,195,12.3,9.2,46,5.278114659,3.303216973,4.213607983,0,2.32238772,2.587764035,-0.244093664,1.045213265,-0.491513083,0.339621184,0.362690968,-0.109221172,-0.915316625,0.175180193,-0.6953745,-0.984602978,82,82,74
23/06/2025 22:00,30.1,82,12.8,0,66.6,25.5,175,11.2,8.5,45,5.170483995,3.277144733,4.213607983,0,2.251291799,2.501435952,-0.275595204,1.045213265,-0.539833605,0.2655066,0.362690968,-0.109221172,-1.171099801,0.035169345,-0.907918155,-1.015969183,82,82,74
23/06/2025 23:00,30.2,86,9.4,0,64.5,24.9,170,11.2,8.4,44,5.141663557,3.254242969,4.182050143,0,2.240709689,2.501435952,-0.244093664,1.269588978,-0.950558049,0.20040461,0.308457723,-0.109221172,-1.239591279,0.035169345,-0.939553727,-1.047335388,83,82,75
24/06/2025 0:00,30,86,10.6,0,67.8,24.9,181,9.6,9.2,47,5.204006687,3.254242969,4.231203745,0,2.32238772,2.360854001,-0.307096744,1.269588978,-0.80559648,0.20040461,0.392929897,-0.109221172,-1.091433465,-0.192832916,-0.6953745,-0.953236773,83,83,75
24/06/2025 1:00,29.9,87,8.9,0,68.9,25.4,224,9.7,11,50,5.416100402,3.27336401,4.247065649,0,2.48490665,2.370243741,-0.338598284,1.325682906,-1.010958702,0.25475928,0.42018913,-0.109221172,-0.587394913,-0.177604204,-0.209518682,-0.859138159,83,83,75
24/06/2025 2:00,29.7,89,8.4,0,86.6,28.7,283,9.9,13.6,55,5.648974238,3.391147046,4.472780998,0,2.681021529,2.388762789,-0.401601364,1.437870762,-1.071359355,0.589576717,0.808088803,-0.109221172,-0.033972616,-0.147569162,0.376773359,-0.702307135,84,83,75
24/06/2025 3:00,29.6,89,9.2,0,100.6,30.5,318,9.5,15.8,63,5.765191103,3.449987546,4.621043535,0,2.821378886,2.351375257,-0.433102904,1.437870762,-0.97471831,0.756840409,1.062883126,-0.109221172,0.242215578,-0.208205978,0.79637641,-0.451377496,84,84,75
24/06/2025 4:00,29.5,90,8.9,0,106.2,32.4,302,8.1,17.5,77,5.713732806,3.5085559,4.674696249,0,2.917770732,2.208274414,-0.464604444,1.493964691,-1.010958702,0.923330482,1.155087179,-0.109221172,0.119925459,-0.440293495,1.084543082,-0.012250629,85,84,75
24/06/2025 5:00,29.8,86,11.5,0,109.4,34.6,262,6.2,18.9,94,5.572154032,3.572345638,4.704110134,0,2.990719732,1.974081026,-0.370099824,1.269588978,-0.696875304,1.104663188,1.205635963,-0.109221172,-0.216535052,-0.820119081,1.302626576,0.520974854,86,85,75
24/06/2025 6:00,29.6,87,12.2,0,108.7,37.1,231,4.8,19.6,108,5.446737372,3.640214282,4.697749367,0,3.025291076,1.757857918,-0.433102904,1.325682906,-0.61231439,1.297590849,1.194704765,-0.109221172,-0.514586467,-1.170799643,1.405978774,0.960101721,87,86,75
24/06/2025 7:00,29.8,86,13.8,0,106.2,38.5,223,4.1,19.4,116,5.411646052,3.676300672,4.674696249,0,3.015534901,1.62924054,-0.370099824,1.269588978,-0.419032299,1.400172281,1.155087179,-0.109221172,-0.597980631,-1.379397211,1.37681236,1.21103136,88,87,75
24/06/2025 8:00,30.1,84,14.5,0,101.3,38.3,226,3.8,18.5,120,5.424950017,3.671224519,4.627909673,0,2.970414466,1.568615918,-0.275595204,1.157401122,-0.334471384,1.385742491,1.074682823,-0.109221172,-0.566363893,-1.477721005,1.241923298,1.336496179,89,88,75
24/06/2025 9:00,30.6,79,15.3,0,96.2,36.7,233,4,17.5,119,5.455321115,3.629660094,4.576770711,0,2.917770732,1.609437912,-0.118087504,0.876931481,-0.237830338,1.267588853,0.98679874,-0.109221172,-0.494187288,-1.411514021,1.084543082,1.305129974,90,89,75
24/06/2025 10:00,31.2,76,17.8,0,89.4,33.9,246,4.6,16.3,110,5.509388337,3.552486829,4.504244267,0,2.850706502,1.722766598,0.070921736,0.708649696,0.064172929,1.048211294,0.862159525,-0.109221172,-0.365697088,-1.227712357,0.884052304,1.022834131,91,90,75
24/06/2025 11:00,32.2,72,17.7,0,82.4,30.4,263,5.6,14.9,95,5.575949103,3.446807893,4.423648309,0,2.766319109,1.887069649,0.385937137,0.484273984,0.052092798,0.747801729,0.72365257,-0.109221172,-0.207516105,-0.961238126,0.631773351,0.552341058,91,91,75
24/06/2025 12:00,32.2,72,20.4,0,88.5,29.5,279,6.6,13.2,79,5.634789603,3.417726684,4.494238625,0,2.653241965,2.028148247,0.385937137,0.484273984,0.378256326,0.665133661,0.844964481,-0.109221172,-0.067682256,-0.73243038,0.293725415,0.050481781,92,91,75
24/06/2025 13:00,32.3,71,21.4,0,87.3,27.9,290,9.1,13.3,70,5.673323267,3.363841595,4.480740108,0,2.660259537,2.312535424,0.417438677,0.428180056,0.499057633,0.511956532,0.821766809,-0.109221172,0.023892603,-0.271198202,0.314704685,-0.231814062,91,92,76
24/06/2025 14:00,32.3,69,22,0,87.8,27.4,299,12.8,13.5,58,5.703782475,3.346389145,4.48638665,0,2.674148649,2.624668592,0.417438677,0.315992199,0.571538417,0.462345104,0.831470589,-0.109221172,0.096278599,0.235033698,0.356226654,-0.60820852,91,91,77
24/06/2025 15:00,32.3,70,21.3,0,86.4,28.2,309,16.4,13.8,47,5.736572297,3.374168709,4.470495283,0,2.694627181,2.856470206,0.417438677,0.372086128,0.486977502,0.541313034,0.804160722,-0.109221172,0.174203279,0.610980196,0.417447914,-0.953236773,90,91,78
24/06/2025 16:00,32.1,71,20.5,0,83.1,29.5,322,19.8,14.2,41,5.777652323,3.417726684,4.432006567,0,2.721295428,3.034952987,0.354435597,0.428180056,0.390336457,0.665133661,0.738016526,-0.109221172,0.271829541,0.900451762,0.497173538,-1.141434002,90,90,79
24/06/2025 17:00,32,72,18.9,0,78.2,29.6,337,23.2,14.6,37,5.823045895,3.421000009,4.371976299,0,2.747270914,3.186352633,0.322934057,0.484273984,0.197054366,0.674438621,0.634852423,-0.109221172,0.379706903,1.145998658,0.57482813,-1.266898822,89,90,80
24/06/2025 18:00,31.4,75,17.4,0,74.5,29.7,349,26,14.9,33,5.857933154,3.424262655,4.324132656,0,2.766319109,3.295836866,0.133924817,0.652555768,0.015852406,0.683713222,0.552631461,-0.109221172,0.462616118,1.323565213,0.631773351,-1.392363641,89,89,80
24/06/2025 19:00,30.7,80,14.8,0,71,30.2,358,28.5,14.8,29,5.883322388,3.440418095,4.276666119,0,2.76000994,3.384390263,-0.086585964,0.933025409,-0.298230992,0.729637688,0.471058567,-0.109221172,0.522953374,1.467185177,0.612911877,-1.51782846,89,89,81
24/06/2025 20:00,30.3,83,11,0,70.3,31.1,365,30.4,14.5,26,5.902633333,3.46885603,4.266896327,0,2.740840024,3.446807893,-0.212592124,1.101307194,-0.757275958,0.810477145,0.45426884,-0.109221172,0.568845638,1.568416954,0.555602766,-1.611927075,89,89,82
24/06/2025 21:00,30,85,9.5,0,76.8,33.5,372,30.9,14.7,25,5.92157842,3.540959324,4.354141431,0,2.753660712,3.46260601,-0.307096744,1.21349505,-0.938477918,1.015442486,0.604202584,-0.109221172,0.613868442,1.594039065,0.593930647,-1.64329328,89,89,82
24/06/2025 22:00,29.7,88,10.2,0,89.4,36,379,28.9,15.6,26,5.940171253,3.610917913,4.504244267,0,2.809402695,3.39785848,-0.401601364,1.381776834,-0.853917003,1.214311153,0.862159525,-0.109221172,0.65805412,1.48902855,0.760573184,-1.611927075,90,89,82
24/06/2025 23:00,29.7,89,9.4,0,96.2,34.6,385,25.5,17,29,5.955837369,3.572345638,4.576770711,0,2.890371758,3.277144733,-0.401601364,1.437870762,-0.950558049,1.104663188,0.98679874,-0.109221172,0.695284487,1.293249453,1.002632925,-1.51782846,91,90,83
25/06/2025 0:00,29.6,90,7.9,0,69.8,29.7,388,23.9,14.4,30,5.963579344,3.424262655,4.259859001,0,2.734367509,3.214867803,-0.433102904,1.493964691,-1.131760009,0.683713222,0.44217495,-0.109221172,0.71368321,1.19224587,0.536252966,-1.486462255,92,91,83
25/06/2025 1:00,29.5,90,6.1,0,70.8,28.8,388,21.9,16.7,35,5.963579344,3.394508394,4.273884476,0,2.87356464,3.131136911,-0.464604444,1.493964691,-1.349202361,0.599131895,0.466278217,-0.109221172,0.71368321,1.056447265,0.952387479,-1.329631231,92,92,83
25/06/2025 2:00,29.4,90,4.4,0,81.3,30.6,385,19.1,19.9,44,5.955837369,3.453157121,4.410371108,0,3.039749159,3.000719815,-0.496105984,1.493964691,-1.554564583,0.765850441,0.700835237,-0.109221172,0.695284487,0.844930833,1.449201701,-1.047335388,92,92,84
25/06/2025 3:00,29.3,91,4.2,0,86.8,30.7,377,16.1,22.5,55,5.934894196,3.456316681,4.475061501,0,3.157000421,2.839078464,-0.527607524,1.550058619,-1.578724844,0.774832005,0.812007926,-0.109221172,0.645513248,0.582773469,1.799728301,-0.702307135,93,92,84
25/06/2025 4:00,29.1,91,4.6,0,97.1,31.8,360,12.8,23.9,72,5.888877958,3.490428515,4.585987367,0,3.214867803,2.624668592,-0.590610605,1.550058619,-1.530404321,0.871800443,1.002637882,-0.109221172,0.536156129,0.235033698,1.972724791,-0.169081653,93,93,85
25/06/2025 5:00,29.2,91,4.3,0,100.4,34.1,337,9.3,24.7,92,5.823045895,3.55820113,4.619073091,0,3.246490992,2.332143895,-0.559109064,1.550058619,-1.566644713,1.064455125,1.05949685,-0.109221172,0.379706903,-0.239396283,2.067263379,0.458242444,93,93,86
25/06/2025 6:00,29,91,4.7,0,97.6,36,318,6.6,24.6,109,5.765191103,3.610917913,4.591071262,0,3.242592351,2.028148247,-0.622112145,1.550058619,-1.518324191,1.214311153,1.011374732,-0.109221172,0.242215578,-0.73243038,2.055608262,0.991467926,93,93,87
25/06/2025 7:00,29.2,90,5.9,0,94.8,37.4,304,5,23.3,121,5.720311777,3.64805746,4.562262685,0,3.19047635,1.791759469,-0.559109064,1.493964691,-1.373362622,1.319886356,0.961866192,-0.109221172,0.135560317,-1.115816551,1.89980572,1.367862384,92,93,88
25/06/2025 8:00,29.8,86,9.6,0,89.9,37.1,293,4.3,21.3,128,5.683579767,3.640214282,4.509760001,0,3.104586678,1.667706821,-0.370099824,1.269588978,-0.926397787,1.297590849,0.871638505,-0.109221172,0.048267071,-1.317010831,1.643035651,1.587425818,92,92,89
25/06/2025 9:00,30.5,81,11.9,0,84.8,35.7,296,4.2,19.4,130,5.693732139,3.602776755,4.452019006,0,3.015534901,1.648658626,-0.149589044,0.989119337,-0.648554782,1.191168589,0.772408599,-0.109221172,0.072394079,-1.347904068,1.37681236,1.650158227,92,92,90
25/06/2025 10:00,30.8,79,14.3,0,78.9,33.9,323,4.8,18,122,5.780743516,3.552486829,4.380775853,0,2.944438979,1.757857918,-0.055084424,0.876931481,-0.358631645,1.048211294,0.649974763,-0.109221172,0.279175729,-1.170799643,1.164268706,1.399228589,92,92,91
25/06/2025 11:00,31.7,74,12.3,0,75.4,31.9,363,6.1,16.7,108,5.897153868,3.493472658,4.335982696,0,2.87356464,1.960094784,0.228429437,0.59646184,-0.600234259,0.880453913,0.572996166,-0.109221172,0.555823743,-0.84280261,0.952387479,0.960101721,92,92,91
25/06/2025 12:00,32.2,71,13.9,0,87.1,32.4,391,7.2,11.8,85,5.97126184,3.5085559,4.478472533,0,2.549445171,2.104134154,0.385937137,0.428180056,-0.406952168,0.923330482,0.817869903,-0.109221172,0.731940584,-0.609192948,-0.016578598,0.23867901,92,92,92
25/06/2025 13:00,32.5,70,14.6,0,82.4,31.2,394,10.1,12.2,76,5.978885765,3.471966453,4.423648309,0,2.58021683,2.406945108,0.480441757,0.372086128,-0.322391253,0.819319027,0.72365257,-0.109221172,0.750058764,-0.118080242,0.075414313,-0.043616833,93,92,91
25/06/2025 14:00,32.4,70,16.4,0,79.4,30,386,14.1,12.8,64,5.958424693,3.433987204,4.387014176,0,2.624668592,2.714694744,0.448940217,0.372086128,-0.104948901,0.711356836,0.660695538,-0.109221172,0.701433235,0.381042243,0.208304355,-0.420011291,93,93,91
25/06/2025 15:00,32.1,72,17,0,78.5,29.7,384,17.5,13.2,53,5.953243334,3.424262655,4.375757022,0,2.653241965,2.917770732,0.354435597,0.484273984,-0.032468117,0.683713222,0.641349727,-0.109221172,0.689119789,0.710400202,0.293725415,-0.765039544,93,93,90
25/06/2025 16:00,31.7,73,17,0,75,29.2,404,19.8,13.2,47,6.003887067,3.407841924,4.33073334,0,2.653241965,3.034952987,0.228429437,0.540367912,-0.032468117,0.637034625,0.563974966,-0.109221172,0.809474104,0.900451762,0.293725415,-0.953236773,93,93,90
25/06/2025 17:00,31.3,77,16.5,0,78.5,29.1,430,21.5,13.1,43,6.06610809,3.404525172,4.375757022,0,2.646174797,3.113515309,0.102423276,0.764743625,-0.09286877,0.627606216,0.641349727,-0.109221172,0.95734173,1.027867743,0.272597881,-1.078701593,93,93,89
25/06/2025 18:00,30.7,80,16.8,0,80.6,29.3,433,22.8,12.8,39,6.073044534,3.411147713,4.401829262,0,2.624668592,3.169685581,-0.086585964,0.933025409,-0.056628378,0.646431866,0.686155778,-0.109221172,0.973826119,1.118967268,0.208304355,-1.204166412,93,93,89
25/06/2025 19:00,30.2,82,14.9,0,79.9,30,390,23.6,12.3,35,5.96870756,3.433987204,4.393213824,0,2.587764035,3.202746443,-0.244093664,1.045213265,-0.286150861,0.711356836,0.671349849,-0.109221172,0.725870364,1.172586892,0.097976938,-1.329631231,93,93,89
25/06/2025 20:00,29.7,84,11.9,0,78,29.3,324,23.9,11.8,32,5.783825182,3.411147713,4.369447852,0,2.549445171,3.214867803,-0.401601364,1.157401122,-0.648554782,0.646431866,0.630507201,-0.109221172,0.286499278,1.19224587,-0.016578598,-1.423729846,93,93,89
25/06/2025 21:00,29.6,86,9,0,78,29.2,276,24.1,11.6,30,5.624017506,3.407841924,4.369447852,0,2.533696814,3.222867846,-0.433102904,1.269588978,-0.998878571,0.637034625,0.630507201,-0.109221172,-0.093282035,1.205220707,-0.063658842,-1.486462255,93,93,89
25/06/2025 22:00,29.5,87,6.2,0,74.7,29.7,255,24.5,12,27,5.545177444,3.424262655,4.32677816,0,2.564949357,3.238678452,-0.464604444,1.325682906,-1.33712223,0.683713222,0.557177852,-0.109221172,-0.280644638,1.230863073,0.02977169,-1.58056087,93,93,90
25/06/2025 23:00,29.8,87,4.5,0,73.1,28.9,252,24.7,12.7,25,5.533389489,3.39785848,4.305415532,0,2.617395833,3.246490992,-0.370099824,1.325682906,-1.542484452,0.608655062,0.520465433,-0.109221172,-0.308658595,1.243533809,0.186562196,-1.64329328,92,93,91
26/06/2025 0:00,29.6,87,3.7,0,82,31.2,278,27.3,15.4,24,5.631211782,3.471966453,4.418840608,0,2.797281335,3.342861805,-0.433102904,1.325682906,-1.639125497,0.819319027,0.715390367,-0.109221172,-0.076184912,1.399832417,0.724335968,-1.674659484,91,92,92
26/06/2025 1:00,29.6,88,1.4,0,79.4,30.5,354,26.8,19.3,27,5.872117789,3.449987546,4.387014176,0,3.010620886,3.325036021,-0.433102904,1.381776834,-1.916968503,0.756840409,0.660695538,-0.109221172,0.496325759,1.370921742,1.362121747,-1.58056087,92,91,92
26/06/2025 2:00,29.5,89,1.5,0,97.3,32.2,460,25.9,24.6,32,6.133398043,3.502549876,4.588024027,0,3.242592351,3.292126287,-0.464604444,1.437870762,-1.904888372,0.906257382,1.006137954,-0.109221172,1.117255618,1.317547225,2.055608262,-1.423729846,92,92,92
26/06/2025 3:00,29.5,89,2.6,0,117.6,33.8,547,24.1,28.7,38,6.306275287,3.549617387,4.775756487,0,3.391147046,3.222867846,-0.464604444,1.437870762,-1.772006935,1.040054438,1.328762711,-0.109221172,1.528096625,1.205220707,2.499717528,-1.235532617,92,92,93
26/06/2025 4:00,29.5,88,3.1,0,166.2,42.4,609,20.9,30.5,47,6.413458957,3.770459441,5.119190701,0,3.449987546,3.086486637,-0.464604444,1.381776834,-1.711606282,1.667833898,1.918966345,-0.109221172,1.782817525,0.984031401,2.675623186,-0.953236773,92,92,93
26/06/2025 5:00,29.6,88,1.8,0,141.6,36.3,652,16.8,31,58,6.481577129,3.618993327,4.960043508,0,3.465735903,2.879198457,-0.433102904,1.381776834,-1.86864798,1.237266831,1.645466363,-0.109221172,1.944699666,0.647841917,2.72270343,-0.60820852,93,92,93
26/06/2025 6:00,29.6,88,1.5,0,136.9,35.6,652,13.2,30.4,69,6.481577129,3.60004824,4.926528785,0,3.446807893,2.653241965,-0.433102904,1.381776834,-1.904888372,1.183412342,1.587870146,-0.109221172,1.944699666,0.281375305,2.666117507,-0.263180267,93,93,93
26/06/2025 7:00,29.8,86,1.9,0,134.6,35.9,573,10.3,28.7,80,6.352629396,3.608211551,4.909709376,0,3.391147046,2.424802726,-0.370099824,1.269588978,-1.85656785,1.20661788,1.558965406,-0.109221172,1.638256694,-0.089117939,2.499717528,0.081847986,93,93,92
26/06/2025 8:00,30.5,81,1,0,130.9,36,450,7.9,26,92,6.11146734,3.610917913,4.88204406,0,3.295836866,2.186051277,-0.149589044,0.989119337,-1.965289026,1.214311153,1.5114216,-0.109221172,1.065137524,-0.476335998,2.214784533,0.458242444,93,93,92
26/06/2025 9:00,31.5,75,2.3,0,120.6,34.5,368,6.4,22.7,97,5.910796644,3.569532696,4.80073697,0,3.165475048,2.00148,0.165426357,0.652555768,-1.808247327,1.096666945,1.371692539,-0.109221172,0.588245662,-0.775682167,1.825063484,0.615073468,93,93,92
26/06/2025 10:00,32.3,71,5.4,0,103.1,30,376,6,18.4,92,5.932245187,3.433987204,4.645351976,0,2.965273066,1.945910149,0.417438677,0.428180056,-1.433763276,0.711356836,1.104658026,-0.109221172,0.639217907,-0.865807902,1.226552911,0.458242444,93,93,92
26/06/2025 11:00,33.4,67,7,0,89.9,25.5,425,6.5,13.7,82,6.054439346,3.277144733,4.509760001,0,2.687847494,2.014903021,0.763955617,0.203804343,-1.240481185,0.2655066,0.871638505,-0.109221172,0.92961108,-0.753912096,0.397179811,0.144580396,93,93,92
26/06/2025 12:00,33.6,67,10.4,0,82,23.9,451,7.4,11.3,76,6.11368218,3.214867803,4.418840608,0,2.509599262,2.128231706,0.826958698,0.203804343,-0.829756742,0.088474298,0.715390367,-0.109221172,1.07040107,-0.570110432,-0.135699285,-0.043616833,92,93,92
26/06/2025 13:00,33.5,68,13.6,0,83.4,24.2,419,10,11.5,72,6.040254711,3.226843995,4.435567402,0,2.525728644,2.397895273,0.795457157,0.259898271,-0.44319256,0.122518569,0.744135944,-0.109221172,0.895901439,-0.132757681,-0.087479954,-0.169081653,91,92,93
26/06/2025 14:00,33.4,68,16.1,0,79.2,24.1,364,13.6,11.8,66,5.899897354,3.222867846,4.384523515,0,2.549445171,2.681021529,0.763955617,0.259898271,-0.141189293,0.111215721,0.65641525,-0.109221172,0.56234361,0.326429477,-0.016578598,-0.357278882,91,91,93
26/06/2025 15:00,33.2,70,18,0,75.2,24.2,326,16.3,12.1,62,5.789960171,3.226843995,4.333361463,0,2.57261223,2.850706502,0.700952537,0.372086128,0.08833319,0.122518569,0.568491485,-0.109221172,0.301079016,0.601632355,0.052680107,-0.482743701,90,91,93
26/06/2025 16:00,32.4,74,19.5,0,72.4,24.6,330,16.9,12.3,62,5.802118375,3.242592351,4.295923936,0,2.587764035,2.884800713,0.448940217,0.59646184,0.26953515,0.167285835,0.504153794,-0.109221172,0.329972865,0.656927912,0.097976938,-0.482743701,90,90,93
26/06/2025 17:00,31.8,79,18.4,0,68.7,24.7,350,16.6,12.6,63,5.860786223,3.246490992,4.244200318,0,2.610069793,2.867898902,0.259930977,0.876931481,0.136653713,0.178368355,0.415264959,-0.109221172,0.469396408,0.629515779,0.164660752,-0.451377496,89,90,93
26/06/2025 18:00,31.1,83,18,0,64.7,24.7,350,16.8,12.8,62,5.860786223,3.246490992,4.185098925,0,2.624668592,2.879198457,0.039420196,1.101307194,0.08833319,0.178368355,0.313697162,-0.109221172,0.469396408,0.647841917,0.208304355,-0.482743701,89,89,93
26/06/2025 19:00,30.7,83,15.6,0,63.3,25.4,306,18.1,12.9,58,5.726847748,3.27336401,4.163559631,0,2.63188884,2.949688335,-0.086585964,1.101307194,-0.201589946,0.25475928,0.276681136,-0.109221172,0.151092985,0.762165636,0.22988953,-0.60820852,88,89,93
